qa_id,event_patch_candidate_id,check_group,check_name,expected,observed,status,severity,notes
QA_readiness_consistency_00591,EPC_v1us_00147,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00592,EPC_v1us_00148,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00593,EPC_v1us_00148,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00594,EPC_v1us_00148,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00595,EPC_v1us_00148,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00596,EPC_v1us_00149,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00597,EPC_v1us_00149,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00598,EPC_v1us_00149,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00599,EPC_v1us_00149,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00600,EPC_v1us_00150,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00601,EPC_v1us_00150,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00602,EPC_v1us_00150,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00603,EPC_v1us_00150,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00604,EPC_v1us_00151,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00605,EPC_v1us_00151,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00606,EPC_v1us_00151,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00607,EPC_v1us_00151,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00608,EPC_v1us_00152,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00609,EPC_v1us_00152,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00610,EPC_v1us_00152,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00611,EPC_v1us_00152,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00612,EPC_v1us_00153,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00613,EPC_v1us_00153,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00614,EPC_v1us_00153,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00615,EPC_v1us_00153,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00616,EPC_v1us_00154,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00617,EPC_v1us_00154,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00618,EPC_v1us_00154,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00619,EPC_v1us_00154,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00620,EPC_v1us_00155,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00621,EPC_v1us_00155,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00622,EPC_v1us_00155,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00623,EPC_v1us_00155,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00624,EPC_v1us_00156,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00625,EPC_v1us_00156,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00626,EPC_v1us_00156,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00627,EPC_v1us_00156,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00628,EPC_v1us_00157,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00629,EPC_v1us_00157,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00630,EPC_v1us_00157,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00631,EPC_v1us_00157,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00632,EPC_v1us_00158,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00633,EPC_v1us_00158,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00634,EPC_v1us_00158,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00635,EPC_v1us_00158,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00636,EPC_v1us_00159,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00637,EPC_v1us_00159,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00638,EPC_v1us_00159,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00639,EPC_v1us_00159,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00640,EPC_v1us_00160,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00641,EPC_v1us_00160,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00642,EPC_v1us_00160,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00643,EPC_v1us_00160,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00644,EPC_v1us_00161,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00645,EPC_v1us_00161,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00646,EPC_v1us_00161,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00647,EPC_v1us_00161,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00648,EPC_v1us_00162,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00649,EPC_v1us_00162,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00650,EPC_v1us_00162,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00651,EPC_v1us_00162,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00652,EPC_v1us_00163,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00653,EPC_v1us_00163,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00654,EPC_v1us_00163,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00655,EPC_v1us_00163,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00656,EPC_v1us_00164,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00657,EPC_v1us_00164,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00658,EPC_v1us_00164,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00659,EPC_v1us_00164,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00660,EPC_v1us_00165,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00661,EPC_v1us_00165,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00662,EPC_v1us_00165,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00663,EPC_v1us_00165,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00664,EPC_v1us_00166,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00665,EPC_v1us_00166,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00666,EPC_v1us_00166,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00667,EPC_v1us_00166,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00668,EPC_v1us_00167,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00669,EPC_v1us_00167,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00670,EPC_v1us_00167,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00671,EPC_v1us_00167,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00672,EPC_v1us_00168,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00673,EPC_v1us_00168,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00674,EPC_v1us_00168,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00675,EPC_v1us_00168,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00676,EPC_v1us_00169,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00677,EPC_v1us_00169,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00678,EPC_v1us_00169,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00679,EPC_v1us_00169,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00680,EPC_v1us_00170,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00681,EPC_v1us_00170,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00682,EPC_v1us_00170,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00683,EPC_v1us_00170,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00684,EPC_v1us_00171,readiness_consistency,overlay_blocked_when_geometry_absent,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00685,EPC_v1us_00171,readiness_consistency,ground_reference_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00686,EPC_v1us_00171,readiness_consistency,training_blocked,BLOCKED,BLOCKED,PASS,critical,
QA_readiness_consistency_00687,EPC_v1us_00171,readiness_consistency,temporal_not_strong_when_unlinkable,not_STRONG,date=BLOCKED|linkage=BLOCKED,PASS,high,
QA_readiness_consistency_00688,EPC_v1us_00171,readiness_consistency,patch_identity_not_strong_when_missing,not_STRONG,ABSENT,PASS,expected,
