contrastive_similarity_id,query_patch_id,neighbor_patch_id,rank,distance,similarity_score,same_region,same_patch_family,query_is_canary,neighbor_is_canary,review_only
S18C_CON_02290,S18A_PATCH_0229,S18A_PATCH_0267,10,0.804752,0.554093,true,true,false,false,true
S18C_CON_02291,S18A_PATCH_0230,S18A_PATCH_0217,1,0.534014,0.651885,true,true,false,false,true
S18C_CON_02292,S18A_PATCH_0230,S18A_PATCH_0284,2,0.860105,0.537604,true,true,false,false,true
S18C_CON_02293,S18A_PATCH_0230,S18A_PATCH_0251,3,0.881938,0.531367,true,true,false,false,true
S18C_CON_02294,S18A_PATCH_0230,S18A_PATCH_0250,4,0.910553,0.523409,true,true,false,false,true
S18C_CON_02295,S18A_PATCH_0230,S18A_PATCH_0257,5,0.980165,0.505008,true,true,false,false,true
S18C_CON_02296,S18A_PATCH_0230,S18A_PATCH_0223,6,1.008961,0.49777,true,true,false,false,true
S18C_CON_02297,S18A_PATCH_0230,S18A_PATCH_0269,7,1.030618,0.492461,true,true,false,false,true
S18C_CON_02298,S18A_PATCH_0230,S18A_PATCH_0252,8,1.068558,0.483429,true,true,false,false,true
S18C_CON_02299,S18A_PATCH_0230,S18A_PATCH_0266,9,1.183631,0.457953,true,true,false,false,true
S18C_CON_02300,S18A_PATCH_0230,S18A_PATCH_0253,10,1.187871,0.457065,true,true,false,false,true
S18C_CON_02301,S18A_PATCH_0231,S18A_PATCH_0291,1,0.434266,0.697221,true,true,false,false,true
S18C_CON_02302,S18A_PATCH_0231,S18A_PATCH_0249,2,0.672834,0.597788,true,true,false,false,true
S18C_CON_02303,S18A_PATCH_0231,S18A_PATCH_0241,3,0.974175,0.506541,true,true,false,false,true
S18C_CON_02304,S18A_PATCH_0231,S18A_PATCH_0227,4,1.128248,0.46987,true,true,false,false,true
S18C_CON_02305,S18A_PATCH_0231,S18A_PATCH_0303,5,1.151113,0.464876,false,false,false,true,true
S18C_CON_02306,S18A_PATCH_0231,S18A_PATCH_0025,6,1.198663,0.454822,false,true,false,false,true
S18C_CON_02307,S18A_PATCH_0231,S18A_PATCH_0290,7,1.23539,0.447349,true,true,false,false,true
S18C_CON_02308,S18A_PATCH_0231,S18A_PATCH_0246,8,1.251622,0.444124,true,true,false,false,true
S18C_CON_02309,S18A_PATCH_0231,S18A_PATCH_0019,9,1.356108,0.424429,false,true,false,false,true
S18C_CON_02310,S18A_PATCH_0231,S18A_PATCH_0014,10,1.356626,0.424335,false,true,false,false,true
S18C_CON_02311,S18A_PATCH_0232,S18A_PATCH_0300,1,0.400172,0.714198,true,true,false,false,true
S18C_CON_02312,S18A_PATCH_0232,S18A_PATCH_0203,2,0.540285,0.649231,true,true,false,false,true
S18C_CON_02313,S18A_PATCH_0232,S18A_PATCH_0253,3,0.739803,0.574778,true,true,false,false,true
S18C_CON_02314,S18A_PATCH_0232,S18A_PATCH_0238,4,0.761379,0.567737,true,true,false,false,true
S18C_CON_02315,S18A_PATCH_0232,S18A_PATCH_0269,5,0.769595,0.565101,true,true,false,false,true
S18C_CON_02316,S18A_PATCH_0232,S18A_PATCH_0248,6,0.913571,0.522583,true,true,false,false,true
S18C_CON_02317,S18A_PATCH_0232,S18A_PATCH_0234,7,0.981543,0.504657,true,true,false,false,true
S18C_CON_02318,S18A_PATCH_0232,S18A_PATCH_0280,8,0.994386,0.501407,true,true,false,false,true
S18C_CON_02319,S18A_PATCH_0232,S18A_PATCH_0289,9,1.101832,0.475775,true,true,false,false,true
S18C_CON_02320,S18A_PATCH_0232,S18A_PATCH_0233,10,1.104739,0.475118,true,true,false,false,true
S18C_CON_02321,S18A_PATCH_0233,S18A_PATCH_0247,1,0.516478,0.659423,true,true,false,false,true
S18C_CON_02322,S18A_PATCH_0233,S18A_PATCH_0224,2,0.588176,0.629653,true,true,false,false,true
S18C_CON_02323,S18A_PATCH_0233,S18A_PATCH_0248,3,0.662971,0.601334,true,true,false,false,true
S18C_CON_02324,S18A_PATCH_0233,S18A_PATCH_0281,4,0.672122,0.598042,true,true,false,false,true
S18C_CON_02325,S18A_PATCH_0233,S18A_PATCH_0238,5,0.736987,0.575709,true,true,false,false,true
S18C_CON_02326,S18A_PATCH_0233,S18A_PATCH_0252,6,0.753475,0.570296,true,true,false,false,true
S18C_CON_02327,S18A_PATCH_0233,S18A_PATCH_0262,7,0.804983,0.554022,true,true,false,false,true
S18C_CON_02328,S18A_PATCH_0233,S18A_PATCH_0206,8,0.833841,0.545304,true,true,false,false,true
S18C_CON_02329,S18A_PATCH_0233,S18A_PATCH_0253,9,0.845625,0.541822,true,true,false,false,true
S18C_CON_02330,S18A_PATCH_0233,S18A_PATCH_0222,10,0.848003,0.541125,true,true,false,false,true
S18C_CON_02331,S18A_PATCH_0234,S18A_PATCH_0299,1,0.456175,0.68673,true,true,false,false,true
S18C_CON_02332,S18A_PATCH_0234,S18A_PATCH_0289,2,0.61864,0.617803,true,true,false,false,true
S18C_CON_02333,S18A_PATCH_0234,S18A_PATCH_0248,3,0.784914,0.560251,true,true,false,false,true
S18C_CON_02334,S18A_PATCH_0234,S18A_PATCH_0281,4,0.798818,0.555921,true,true,false,false,true
S18C_CON_02335,S18A_PATCH_0234,S18A_PATCH_0247,5,0.832593,0.545675,true,true,false,false,true
S18C_CON_02336,S18A_PATCH_0234,S18A_PATCH_0300,6,0.868455,0.535202,true,true,false,false,true
S18C_CON_02337,S18A_PATCH_0234,S18A_PATCH_0237,7,0.88079,0.531691,true,true,false,false,true
S18C_CON_02338,S18A_PATCH_0234,S18A_PATCH_0232,8,0.981543,0.504657,true,true,false,false,true
S18C_CON_02339,S18A_PATCH_0234,S18A_PATCH_0233,9,0.983815,0.504079,true,true,false,false,true
S18C_CON_02340,S18A_PATCH_0234,S18A_PATCH_0238,10,1.03047,0.492497,true,true,false,false,true
S18C_CON_02341,S18A_PATCH_0235,S18A_PATCH_0225,1,0.610315,0.620996,true,true,false,false,true
S18C_CON_02342,S18A_PATCH_0235,S18A_PATCH_0254,2,0.632702,0.612482,true,true,false,false,true
S18C_CON_02343,S18A_PATCH_0235,S18A_PATCH_0245,3,0.859655,0.537734,true,true,false,false,true
S18C_CON_02344,S18A_PATCH_0235,S18A_PATCH_0220,4,1.03245,0.492017,true,true,false,false,true
S18C_CON_02345,S18A_PATCH_0235,S18A_PATCH_0248,5,1.039087,0.490415,true,true,false,false,true
S18C_CON_02346,S18A_PATCH_0235,S18A_PATCH_0293,6,1.047408,0.488423,true,true,false,false,true
S18C_CON_02347,S18A_PATCH_0235,S18A_PATCH_0265,7,1.057402,0.48605,true,true,false,false,true
S18C_CON_02348,S18A_PATCH_0235,S18A_PATCH_0247,8,1.115149,0.47278,true,true,false,false,true
S18C_CON_02349,S18A_PATCH_0235,S18A_PATCH_0246,9,1.129132,0.469675,true,true,false,false,true
S18C_CON_02350,S18A_PATCH_0235,S18A_PATCH_0234,10,1.146474,0.46588,true,true,false,false,true
S18C_CON_02351,S18A_PATCH_0236,S18A_PATCH_0246,1,1.22921,0.448589,true,true,false,false,true
S18C_CON_02352,S18A_PATCH_0236,S18A_PATCH_0011,2,1.520496,0.396747,false,true,false,false,true
S18C_CON_02353,S18A_PATCH_0236,S18A_PATCH_0029,3,1.550243,0.392119,false,true,false,false,true
S18C_CON_02354,S18A_PATCH_0236,S18A_PATCH_0293,4,1.60743,0.383519,true,true,false,false,true
S18C_CON_02355,S18A_PATCH_0236,S18A_PATCH_0264,5,1.645027,0.378068,true,true,false,false,true
S18C_CON_02356,S18A_PATCH_0236,S18A_PATCH_0007,6,1.677557,0.373475,false,true,false,false,true
S18C_CON_02357,S18A_PATCH_0236,S18A_PATCH_0297,7,1.688122,0.372007,true,true,false,false,true
S18C_CON_02358,S18A_PATCH_0236,S18A_PATCH_0097,8,1.726555,0.366763,false,true,false,false,true
S18C_CON_02359,S18A_PATCH_0236,S18A_PATCH_0235,9,1.839411,0.352186,true,true,false,false,true
S18C_CON_02360,S18A_PATCH_0236,S18A_PATCH_0028,10,1.849445,0.350946,false,true,false,false,true
S18C_CON_02361,S18A_PATCH_0237,S18A_PATCH_0239,1,0.645088,0.60787,true,true,false,false,true
S18C_CON_02362,S18A_PATCH_0237,S18A_PATCH_0299,2,0.673604,0.597513,true,true,false,false,true
S18C_CON_02363,S18A_PATCH_0237,S18A_PATCH_0295,3,0.688615,0.592201,true,true,false,false,true
S18C_CON_02364,S18A_PATCH_0237,S18A_PATCH_0279,4,0.852211,0.539895,true,true,false,false,true
S18C_CON_02365,S18A_PATCH_0237,S18A_PATCH_0234,5,0.88079,0.531691,true,true,false,false,true
S18C_CON_02366,S18A_PATCH_0237,S18A_PATCH_0221,6,0.905752,0.524727,true,true,false,false,true
S18C_CON_02367,S18A_PATCH_0237,S18A_PATCH_0247,7,0.970729,0.507426,true,true,false,false,true
S18C_CON_02368,S18A_PATCH_0237,S18A_PATCH_0245,8,0.971443,0.507243,true,true,false,false,true
S18C_CON_02369,S18A_PATCH_0237,S18A_PATCH_0259,9,1.095099,0.477304,true,true,false,false,true
S18C_CON_02370,S18A_PATCH_0237,S18A_PATCH_0258,10,1.134237,0.468551,true,true,false,false,true
S18C_CON_02371,S18A_PATCH_0238,S18A_PATCH_0222,1,0.591736,0.628245,true,true,false,false,true
S18C_CON_02372,S18A_PATCH_0238,S18A_PATCH_0203,2,0.664493,0.600783,true,true,false,false,true
S18C_CON_02373,S18A_PATCH_0238,S18A_PATCH_0226,3,0.734176,0.576643,true,true,false,false,true
S18C_CON_02374,S18A_PATCH_0238,S18A_PATCH_0233,4,0.736987,0.575709,true,true,false,false,true
S18C_CON_02375,S18A_PATCH_0238,S18A_PATCH_0269,5,0.752708,0.570546,true,true,false,false,true
S18C_CON_02376,S18A_PATCH_0238,S18A_PATCH_0232,6,0.761379,0.567737,true,true,false,false,true
S18C_CON_02377,S18A_PATCH_0238,S18A_PATCH_0239,7,0.762762,0.567292,true,true,false,false,true
S18C_CON_02378,S18A_PATCH_0238,S18A_PATCH_0262,8,0.811634,0.551988,true,true,false,false,true
S18C_CON_02379,S18A_PATCH_0238,S18A_PATCH_0247,9,0.830371,0.546337,true,true,false,false,true
S18C_CON_02380,S18A_PATCH_0238,S18A_PATCH_0229,10,0.840703,0.543271,true,true,false,false,true
S18C_CON_02381,S18A_PATCH_0239,S18A_PATCH_0221,1,0.432681,0.697992,true,true,false,false,true
S18C_CON_02382,S18A_PATCH_0239,S18A_PATCH_0237,2,0.645088,0.60787,true,true,false,false,true
S18C_CON_02383,S18A_PATCH_0239,S18A_PATCH_0211,3,0.682194,0.594462,true,true,false,false,true
S18C_CON_02384,S18A_PATCH_0239,S18A_PATCH_0229,4,0.754067,0.570104,true,true,false,false,true
S18C_CON_02385,S18A_PATCH_0239,S18A_PATCH_0238,5,0.762762,0.567292,true,true,false,false,true
S18C_CON_02386,S18A_PATCH_0239,S18A_PATCH_0279,6,0.795891,0.556827,true,true,false,false,true
S18C_CON_02387,S18A_PATCH_0239,S18A_PATCH_0295,7,0.799902,0.555586,true,true,false,false,true
S18C_CON_02388,S18A_PATCH_0239,S18A_PATCH_0272,8,0.811283,0.552095,true,true,false,false,true
S18C_CON_02389,S18A_PATCH_0239,S18A_PATCH_0262,9,0.832206,0.54579,true,true,false,false,true
S18C_CON_02390,S18A_PATCH_0239,S18A_PATCH_0299,10,0.86019,0.53758,true,true,false,false,true
S18C_CON_02391,S18A_PATCH_0240,S18A_PATCH_0270,1,1.138491,0.467619,true,true,false,false,true
S18C_CON_02392,S18A_PATCH_0240,S18A_PATCH_0232,2,1.186743,0.457301,true,true,false,false,true
S18C_CON_02393,S18A_PATCH_0240,S18A_PATCH_0280,3,1.25804,0.442862,true,true,false,false,true
S18C_CON_02394,S18A_PATCH_0240,S18A_PATCH_0300,4,1.323424,0.430399,true,true,false,false,true
S18C_CON_02395,S18A_PATCH_0240,S18A_PATCH_0289,5,1.334745,0.428312,true,true,false,false,true
S18C_CON_02396,S18A_PATCH_0240,S18A_PATCH_0253,6,1.391875,0.418082,true,true,false,false,true
S18C_CON_02397,S18A_PATCH_0240,S18A_PATCH_0269,7,1.425049,0.412363,true,true,false,false,true
S18C_CON_02398,S18A_PATCH_0240,S18A_PATCH_0203,8,1.510482,0.39833,true,true,false,false,true
S18C_CON_02399,S18A_PATCH_0240,S18A_PATCH_0234,9,1.712636,0.368645,true,true,false,false,true
S18C_CON_02400,S18A_PATCH_0240,S18A_PATCH_0238,10,1.745661,0.364211,true,true,false,false,true
S18C_CON_02401,S18A_PATCH_0241,S18A_PATCH_0231,1,0.974175,0.506541,true,true,false,false,true
S18C_CON_02402,S18A_PATCH_0241,S18A_PATCH_0249,2,1.04543,0.488895,true,true,false,false,true
S18C_CON_02403,S18A_PATCH_0241,S18A_PATCH_0291,3,1.309763,0.432945,true,true,false,false,true
S18C_CON_02404,S18A_PATCH_0241,S18A_PATCH_0013,4,1.314882,0.431988,false,true,false,false,true
S18C_CON_02405,S18A_PATCH_0241,S18A_PATCH_0037,5,1.385704,0.419163,false,true,false,false,true
S18C_CON_02406,S18A_PATCH_0241,S18A_PATCH_0018,6,1.456239,0.407126,false,true,false,false,true
S18C_CON_02407,S18A_PATCH_0241,S18A_PATCH_0290,7,1.46112,0.406319,true,true,false,false,true
S18C_CON_02408,S18A_PATCH_0241,S18A_PATCH_0297,8,1.467403,0.405284,true,true,false,false,true
S18C_CON_02409,S18A_PATCH_0241,S18A_PATCH_0025,9,1.491291,0.401398,false,true,false,false,true
S18C_CON_02410,S18A_PATCH_0241,S18A_PATCH_0303,10,1.502442,0.39961,false,false,false,true,true
S18C_CON_02411,S18A_PATCH_0242,S18A_PATCH_0204,1,0.645901,0.60757,true,true,false,false,true
S18C_CON_02412,S18A_PATCH_0242,S18A_PATCH_0226,2,0.68412,0.593782,true,true,false,false,true
S18C_CON_02413,S18A_PATCH_0242,S18A_PATCH_0262,3,0.741287,0.574288,true,true,false,false,true
S18C_CON_02414,S18A_PATCH_0242,S18A_PATCH_0244,4,0.766597,0.56606,true,true,false,false,true
S18C_CON_02415,S18A_PATCH_0242,S18A_PATCH_0273,5,0.790345,0.558552,true,true,false,false,true
S18C_CON_02416,S18A_PATCH_0242,S18A_PATCH_0229,6,0.80205,0.554923,true,true,false,false,true
S18C_CON_02417,S18A_PATCH_0242,S18A_PATCH_0221,7,0.826588,0.547469,true,true,false,false,true
S18C_CON_02418,S18A_PATCH_0242,S18A_PATCH_0216,8,0.86339,0.536656,true,true,false,false,true
S18C_CON_02419,S18A_PATCH_0242,S18A_PATCH_0201,9,0.876305,0.532962,true,true,false,false,true
S18C_CON_02420,S18A_PATCH_0242,S18A_PATCH_0210,10,0.893837,0.528029,true,true,false,false,true
S18C_CON_02421,S18A_PATCH_0243,S18A_PATCH_0221,1,0.696599,0.589414,true,true,false,false,true
S18C_CON_02422,S18A_PATCH_0243,S18A_PATCH_0216,2,0.757459,0.569003,true,true,false,false,true
S18C_CON_02423,S18A_PATCH_0243,S18A_PATCH_0292,3,0.821233,0.549079,true,true,false,false,true
S18C_CON_02424,S18A_PATCH_0243,S18A_PATCH_0288,4,0.894514,0.52784,true,true,false,false,true
S18C_CON_02425,S18A_PATCH_0243,S18A_PATCH_0272,5,0.897844,0.526914,true,true,false,false,true
S18C_CON_02426,S18A_PATCH_0243,S18A_PATCH_0279,6,0.91512,0.52216,true,true,false,false,true
S18C_CON_02427,S18A_PATCH_0243,S18A_PATCH_0209,7,0.921814,0.520342,true,true,false,false,true
S18C_CON_02428,S18A_PATCH_0243,S18A_PATCH_0208,8,0.929719,0.51821,true,true,false,false,true
S18C_CON_02429,S18A_PATCH_0243,S18A_PATCH_0239,9,0.969576,0.507723,true,true,false,false,true
S18C_CON_02430,S18A_PATCH_0243,S18A_PATCH_0204,10,1.021204,0.494755,true,true,false,false,true
S18C_CON_02431,S18A_PATCH_0244,S18A_PATCH_0262,1,0.482568,0.674505,true,true,false,false,true
S18C_CON_02432,S18A_PATCH_0244,S18A_PATCH_0223,2,0.563906,0.639425,true,true,false,false,true
S18C_CON_02433,S18A_PATCH_0244,S18A_PATCH_0222,3,0.673082,0.597699,true,true,false,false,true
S18C_CON_02434,S18A_PATCH_0244,S18A_PATCH_0226,4,0.695199,0.589901,true,true,false,false,true
S18C_CON_02435,S18A_PATCH_0244,S18A_PATCH_0229,5,0.708488,0.585313,true,true,false,false,true
S18C_CON_02436,S18A_PATCH_0244,S18A_PATCH_0266,6,0.72375,0.58013,true,true,false,false,true
S18C_CON_02437,S18A_PATCH_0244,S18A_PATCH_0250,7,0.732032,0.577356,true,true,false,false,true
S18C_CON_02438,S18A_PATCH_0244,S18A_PATCH_0252,8,0.744943,0.573085,true,true,false,false,true
S18C_CON_02439,S18A_PATCH_0244,S18A_PATCH_0242,9,0.766597,0.56606,true,true,false,false,true
S18C_CON_02440,S18A_PATCH_0244,S18A_PATCH_0221,10,0.806599,0.553526,true,true,false,false,true
S18C_CON_02441,S18A_PATCH_0245,S18A_PATCH_0220,1,0.610477,0.620934,true,true,false,false,true
S18C_CON_02442,S18A_PATCH_0245,S18A_PATCH_0235,2,0.859655,0.537734,true,true,false,false,true
S18C_CON_02443,S18A_PATCH_0245,S18A_PATCH_0254,3,0.94058,0.51531,true,true,false,false,true
S18C_CON_02444,S18A_PATCH_0245,S18A_PATCH_0237,4,0.971443,0.507243,true,true,false,false,true
S18C_CON_02445,S18A_PATCH_0245,S18A_PATCH_0265,5,0.986085,0.503503,true,true,false,false,true
S18C_CON_02446,S18A_PATCH_0245,S18A_PATCH_0295,6,1.057997,0.485909,true,true,false,false,true
S18C_CON_02447,S18A_PATCH_0245,S18A_PATCH_0247,7,1.063324,0.484655,true,true,false,false,true
S18C_CON_02448,S18A_PATCH_0245,S18A_PATCH_0248,8,1.066252,0.483968,true,true,false,false,true
S18C_CON_02449,S18A_PATCH_0245,S18A_PATCH_0224,9,1.085233,0.479563,true,true,false,false,true
S18C_CON_02450,S18A_PATCH_0245,S18A_PATCH_0259,10,1.12235,0.471176,true,true,false,false,true
S18C_CON_02451,S18A_PATCH_0246,S18A_PATCH_0254,1,0.914971,0.522201,true,true,false,false,true
S18C_CON_02452,S18A_PATCH_0246,S18A_PATCH_0264,2,0.922396,0.520184,true,true,false,false,true
S18C_CON_02453,S18A_PATCH_0246,S18A_PATCH_0291,3,1.089641,0.478551,true,true,false,false,true
S18C_CON_02454,S18A_PATCH_0246,S18A_PATCH_0249,4,1.120653,0.471553,true,true,false,false,true
S18C_CON_02455,S18A_PATCH_0246,S18A_PATCH_0265,5,1.128402,0.469836,true,true,false,false,true
S18C_CON_02456,S18A_PATCH_0246,S18A_PATCH_0235,6,1.129132,0.469675,true,true,false,false,true
S18C_CON_02457,S18A_PATCH_0246,S18A_PATCH_0236,7,1.22921,0.448589,true,true,false,false,true
S18C_CON_02458,S18A_PATCH_0246,S18A_PATCH_0231,8,1.251622,0.444124,true,true,false,false,true
S18C_CON_02459,S18A_PATCH_0246,S18A_PATCH_0293,9,1.312552,0.432423,true,true,false,false,true
S18C_CON_02460,S18A_PATCH_0246,S18A_PATCH_0220,10,1.385109,0.419268,true,true,false,false,true
S18C_CON_02461,S18A_PATCH_0247,S18A_PATCH_0233,1,0.516478,0.659423,true,true,false,false,true
S18C_CON_02462,S18A_PATCH_0247,S18A_PATCH_0248,2,0.635225,0.611537,true,true,false,false,true
S18C_CON_02463,S18A_PATCH_0247,S18A_PATCH_0224,3,0.640558,0.609549,true,true,false,false,true
S18C_CON_02464,S18A_PATCH_0247,S18A_PATCH_0238,4,0.830371,0.546337,true,true,false,false,true
S18C_CON_02465,S18A_PATCH_0247,S18A_PATCH_0234,5,0.832593,0.545675,true,true,false,false,true
S18C_CON_02466,S18A_PATCH_0247,S18A_PATCH_0281,6,0.877448,0.532638,true,true,false,false,true
S18C_CON_02467,S18A_PATCH_0247,S18A_PATCH_0239,7,0.878111,0.53245,true,true,false,false,true
S18C_CON_02468,S18A_PATCH_0247,S18A_PATCH_0221,8,0.966394,0.508545,true,true,false,false,true
S18C_CON_02469,S18A_PATCH_0247,S18A_PATCH_0237,9,0.970729,0.507426,true,true,false,false,true
S18C_CON_02470,S18A_PATCH_0247,S18A_PATCH_0299,10,0.984524,0.503899,true,true,false,false,true
S18C_CON_02471,S18A_PATCH_0248,S18A_PATCH_0224,1,0.453226,0.688124,true,true,false,false,true
S18C_CON_02472,S18A_PATCH_0248,S18A_PATCH_0281,2,0.590475,0.628743,true,true,false,false,true
S18C_CON_02473,S18A_PATCH_0248,S18A_PATCH_0247,3,0.635225,0.611537,true,true,false,false,true
S18C_CON_02474,S18A_PATCH_0248,S18A_PATCH_0233,4,0.662971,0.601334,true,true,false,false,true
S18C_CON_02475,S18A_PATCH_0248,S18A_PATCH_0253,5,0.67733,0.596186,true,true,false,false,true
S18C_CON_02476,S18A_PATCH_0248,S18A_PATCH_0300,6,0.727841,0.578757,true,true,false,false,true
S18C_CON_02477,S18A_PATCH_0248,S18A_PATCH_0234,7,0.784914,0.560251,true,true,false,false,true
S18C_CON_02478,S18A_PATCH_0248,S18A_PATCH_0206,8,0.877139,0.532725,true,true,false,false,true
S18C_CON_02479,S18A_PATCH_0248,S18A_PATCH_0299,9,0.912798,0.522794,true,true,false,false,true
S18C_CON_02480,S18A_PATCH_0248,S18A_PATCH_0232,10,0.913571,0.522583,true,true,false,false,true
S18C_CON_02481,S18A_PATCH_0249,S18A_PATCH_0291,1,0.654355,0.604465,true,true,false,false,true
S18C_CON_02482,S18A_PATCH_0249,S18A_PATCH_0231,2,0.672834,0.597788,true,true,false,false,true
S18C_CON_02483,S18A_PATCH_0249,S18A_PATCH_0227,3,0.788196,0.559223,true,true,false,false,true
S18C_CON_02484,S18A_PATCH_0249,S18A_PATCH_0241,4,1.04543,0.488895,true,true,false,false,true
S18C_CON_02485,S18A_PATCH_0249,S18A_PATCH_0290,5,1.08289,0.480102,true,true,false,false,true
S18C_CON_02486,S18A_PATCH_0249,S18A_PATCH_0228,6,1.099161,0.476381,true,true,false,false,true
S18C_CON_02487,S18A_PATCH_0249,S18A_PATCH_0246,7,1.120653,0.471553,true,true,false,false,true
S18C_CON_02488,S18A_PATCH_0249,S18A_PATCH_0254,8,1.306208,0.433612,true,true,false,false,true
S18C_CON_02489,S18A_PATCH_0249,S18A_PATCH_0303,9,1.407395,0.415387,false,false,false,true,true
S18C_CON_02490,S18A_PATCH_0249,S18A_PATCH_0282,10,1.497094,0.400465,true,true,false,false,true
S18C_CON_02491,S18A_PATCH_0250,S18A_PATCH_0266,1,0.506983,0.663578,true,true,false,false,true
S18C_CON_02492,S18A_PATCH_0250,S18A_PATCH_0257,2,0.548188,0.645916,true,true,false,false,true
S18C_CON_02493,S18A_PATCH_0250,S18A_PATCH_0287,3,0.549513,0.645364,true,true,false,false,true
S18C_CON_02494,S18A_PATCH_0250,S18A_PATCH_0278,4,0.559515,0.641225,true,true,false,false,true
S18C_CON_02495,S18A_PATCH_0250,S18A_PATCH_0262,5,0.659228,0.60269,true,true,false,false,true
S18C_CON_02496,S18A_PATCH_0250,S18A_PATCH_0252,6,0.661679,0.601801,true,true,false,false,true
S18C_CON_02497,S18A_PATCH_0250,S18A_PATCH_0210,7,0.668057,0.5995,true,true,false,false,true
S18C_CON_02498,S18A_PATCH_0250,S18A_PATCH_0223,8,0.689352,0.591943,true,true,false,false,true
S18C_CON_02499,S18A_PATCH_0250,S18A_PATCH_0217,9,0.715316,0.582983,true,true,false,false,true
S18C_CON_02500,S18A_PATCH_0250,S18A_PATCH_0244,10,0.732032,0.577356,true,true,false,false,true
S18C_CON_02501,S18A_PATCH_0251,S18A_PATCH_0252,1,0.330844,0.751403,true,true,false,false,true
S18C_CON_02502,S18A_PATCH_0251,S18A_PATCH_0250,2,0.736832,0.575761,true,true,false,false,true
S18C_CON_02503,S18A_PATCH_0251,S18A_PATCH_0206,3,0.761063,0.567839,true,true,false,false,true
S18C_CON_02504,S18A_PATCH_0251,S18A_PATCH_0224,4,0.878074,0.532461,true,true,false,false,true
S18C_CON_02505,S18A_PATCH_0251,S18A_PATCH_0244,5,0.879065,0.532179,true,true,false,false,true
S18C_CON_02506,S18A_PATCH_0251,S18A_PATCH_0233,6,0.87981,0.531969,true,true,false,false,true
S18C_CON_02507,S18A_PATCH_0251,S18A_PATCH_0230,7,0.881938,0.531367,true,true,false,false,true
S18C_CON_02508,S18A_PATCH_0251,S18A_PATCH_0217,8,0.884172,0.530737,true,true,false,false,true
S18C_CON_02509,S18A_PATCH_0251,S18A_PATCH_0257,9,0.901372,0.525936,true,true,false,false,true
S18C_CON_02510,S18A_PATCH_0251,S18A_PATCH_0223,10,0.91892,0.521127,true,true,false,false,true
S18C_CON_02511,S18A_PATCH_0252,S18A_PATCH_0251,1,0.330844,0.751403,true,true,false,false,true
S18C_CON_02512,S18A_PATCH_0252,S18A_PATCH_0250,2,0.661679,0.601801,true,true,false,false,true
S18C_CON_02513,S18A_PATCH_0252,S18A_PATCH_0262,3,0.70449,0.586686,true,true,false,false,true
S18C_CON_02514,S18A_PATCH_0252,S18A_PATCH_0244,4,0.744943,0.573085,true,true,false,false,true
S18C_CON_02515,S18A_PATCH_0252,S18A_PATCH_0233,5,0.753475,0.570296,true,true,false,false,true
S18C_CON_02516,S18A_PATCH_0252,S18A_PATCH_0206,6,0.766146,0.566205,true,true,false,false,true
S18C_CON_02517,S18A_PATCH_0252,S18A_PATCH_0223,7,0.794189,0.557355,true,true,false,false,true
S18C_CON_02518,S18A_PATCH_0252,S18A_PATCH_0257,8,0.870024,0.534752,true,true,false,false,true
S18C_CON_02519,S18A_PATCH_0252,S18A_PATCH_0278,9,0.899346,0.526497,true,true,false,false,true
S18C_CON_02520,S18A_PATCH_0252,S18A_PATCH_0224,10,0.907948,0.524123,true,true,false,false,true
S18C_CON_02521,S18A_PATCH_0253,S18A_PATCH_0269,1,0.629923,0.613526,true,true,false,false,true
S18C_CON_02522,S18A_PATCH_0253,S18A_PATCH_0248,2,0.67733,0.596186,true,true,false,false,true
S18C_CON_02523,S18A_PATCH_0253,S18A_PATCH_0300,3,0.705862,0.586214,true,true,false,false,true
S18C_CON_02524,S18A_PATCH_0253,S18A_PATCH_0232,4,0.739803,0.574778,true,true,false,false,true
S18C_CON_02525,S18A_PATCH_0253,S18A_PATCH_0224,5,0.841168,0.543133,true,true,false,false,true
S18C_CON_02526,S18A_PATCH_0253,S18A_PATCH_0233,6,0.845625,0.541822,true,true,false,false,true
S18C_CON_02527,S18A_PATCH_0253,S18A_PATCH_0281,7,0.871447,0.534346,true,true,false,false,true
S18C_CON_02528,S18A_PATCH_0253,S18A_PATCH_0206,8,0.913048,0.522726,true,true,false,false,true
S18C_CON_02529,S18A_PATCH_0253,S18A_PATCH_0280,9,0.929273,0.51833,true,true,false,false,true
S18C_CON_02530,S18A_PATCH_0253,S18A_PATCH_0203,10,0.957846,0.510765,true,true,false,false,true
S18C_CON_02531,S18A_PATCH_0254,S18A_PATCH_0235,1,0.632702,0.612482,true,true,false,false,true
S18C_CON_02532,S18A_PATCH_0254,S18A_PATCH_0225,2,0.831317,0.546055,true,true,false,false,true
S18C_CON_02533,S18A_PATCH_0254,S18A_PATCH_0220,3,0.846172,0.541661,true,true,false,false,true
S18C_CON_02534,S18A_PATCH_0254,S18A_PATCH_0282,4,0.866606,0.535732,true,true,false,false,true
S18C_CON_02535,S18A_PATCH_0254,S18A_PATCH_0283,5,0.891438,0.528698,true,true,false,false,true
S18C_CON_02536,S18A_PATCH_0254,S18A_PATCH_0246,6,0.914971,0.522201,true,true,false,false,true
S18C_CON_02537,S18A_PATCH_0254,S18A_PATCH_0245,7,0.94058,0.51531,true,true,false,false,true
