reference_feature_id,region,source_id,feature_type,name,normalized_name,neighborhood,normalized_neighborhood,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,source_confidence,parse_confidence,review_only
S14AFEAT_000077,recife,S14AREF_0012,address_point,"Rua Dezessete, nº 15",rua dezessete,Jordão,jordao,point,-8.137191,-34.943867,-34.943867;-8.137191;-34.943867;-8.137191,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000078,recife,S14AREF_0012,address_point,"Rua Dezessete, nº 25",rua dezessete,Jordão,jordao,point,-8.137191,-34.943876,-34.943876;-8.137191;-34.943876;-8.137191,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000079,recife,S14AREF_0012,address_point,"Rua Dezessete, nº 35",rua dezessete,Jordão,jordao,point,-8.13711,-34.943866,-34.943866;-8.13711;-34.943866;-8.13711,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000080,recife,S14AREF_0012,address_point,"Rua Dezessete, nº 45",rua dezessete,Jordão,jordao,point,-8.137046,-34.943875,-34.943875;-8.137046;-34.943875;-8.137046,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000081,recife,S14AREF_0012,address_point,"Rua Dezessete, nº 55",rua dezessete,Jordão,jordao,point,-8.136983,-34.943884,-34.943884;-8.136983;-34.943884;-8.136983,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000082,recife,S14AREF_0012,river_line,"Rua Rio Espera,613",rua rio espera,Ibura,ibura,point,-8.122101,-34.938514,-34.938514;-8.122101;-34.938514;-8.122101,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000083,recife,S14AREF_0012,river_line,"Rua Rio Espera,76",rua rio espera,Ibura,ibura,point,-8.121982,-34.938722,-34.938722;-8.121982;-34.938722;-8.121982,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000084,recife,S14AREF_0012,address_point,"segunda travessa cândido mendes,600",segunda travessa candido mendes,Ibura,ibura,point,-8.12191,-34.938731,-34.938731;-8.12191;-34.938731;-8.12191,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000085,recife,S14AREF_0012,address_point,"Rua cândido Mendes,20",rua candido mendes,Ibura,ibura,point,-8.121963,-34.938976,-34.938976;-8.121963;-34.938976;-8.121963,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000086,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,619",rua candido mendes,Ibura,ibura,point,-8.121945,-34.939003,-34.939003;-8.121945;-34.939003;-8.121945,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000087,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,21",rua candido mendes,Ibura,ibura,point,-8.121855,-34.938966,-34.938966;-8.121855;-34.938966;-8.121855,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000088,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,13",rua candido mendes,Ibura,ibura,point,-8.121801,-34.938948,-34.938948;-8.121801;-34.938948;-8.121801,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000089,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,12",rua candido mendes,Ibura,ibura,point,-8.121746,-34.939029,-34.939029;-8.121746;-34.939029;-8.121746,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000090,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,s\n",rua candido mendes s n,Ibura,ibura,point,-8.12162,-34.938929,-34.938929;-8.12162;-34.938929;-8.12162,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000091,recife,S14AREF_0012,address_point,"Rua Francisco Beltrão,s\n",rua francisco beltrao s n,Ibura,ibura,point,-8.121421,-34.938855,-34.938855;-8.121421;-34.938855;-8.121421,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000092,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,10",rua candido mendes,Ibura,ibura,point,-8.121565,-34.939001,-34.939001;-8.121565;-34.939001;-8.121565,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000093,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,11",rua candido mendes,Ibura,ibura,point,-8.121457,-34.939046,-34.939046;-8.121457;-34.939046;-8.121457,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000094,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,10",rua candido mendes,Ibura,ibura,point,-8.121502,-34.939037,-34.939037;-8.121502;-34.939037;-8.121502,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000095,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,s\n",rua candido mendes s n,Ibura,ibura,point,-8.121275,-34.939181,-34.939181;-8.121275;-34.939181;-8.121275,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000096,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,145",rua candido mendes,Ibura,ibura,point,-8.121275,-34.939109,-34.939109;-8.121275;-34.939109;-8.121275,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000097,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,137",rua candido mendes,Ibura,ibura,point,-8.121275,-34.939109,-34.939109;-8.121275;-34.939109;-8.121275,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000098,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,12",rua candido mendes,Ibura,ibura,point,-8.121275,-34.939118,-34.939118;-8.121275;-34.939118;-8.121275,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000099,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,s\n",rua candido mendes s n,Ibura,ibura,point,-8.121329,-34.939227,-34.939227;-8.121329;-34.939227;-8.121329,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000100,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,15",rua candido mendes,Ibura,ibura,point,-8.121121,-34.939235,-34.939235;-8.121121;-34.939235;-8.121121,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000101,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,11",rua visconde de azuara,Ibura,ibura,point,-8.122492,-34.940031,-34.940031;-8.122492;-34.940031;-8.122492,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000102,recife,S14AREF_0012,address_point,"Rua Viscode de Azuara,12",rua viscode de azuara,Ibura,ibura,point,-8.122564,-34.939959,-34.939959;-8.122564;-34.939959;-8.122564,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000103,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,48",rua visconde de azuara,Ibura,ibura,point,-8.122564,-34.939968,-34.939968;-8.122564;-34.939968;-8.122564,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000104,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,46",rua visconde de azuara,Ibura,ibura,point,-8.122519,-34.939895,-34.939895;-8.122519;-34.939895;-8.122519,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000105,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,04",rua visconde de azuara,Ibura,ibura,point,-8.122592,-34.939886,-34.939886;-8.122592;-34.939886;-8.122592,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000106,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,06",rua visconde de azuara,Ibura,ibura,point,-8.122538,-34.939831,-34.939831;-8.122538;-34.939831;-8.122538,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000107,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,06",rua visconde de azuara,Ibura,ibura,point,-8.122674,-34.939787,-34.939787;-8.122674;-34.939787;-8.122674,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000108,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,136",rua visconde de azuara,Ibura,ibura,point,-8.122646,-34.939805,-34.939805;-8.122646;-34.939805;-8.122646,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000109,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,04",rua visconde de azuara,Ibura,ibura,point,-8.122864,-34.939597,-34.939597;-8.122864;-34.939597;-8.122864,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000110,recife,S14AREF_0012,address_point,"Rua Duque Bacelar,203",rua duque bacelar,Ibura,ibura,point,-8.122936,-34.939788,-34.939788;-8.122936;-34.939788;-8.122936,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000111,recife,S14AREF_0012,address_point,"Rua Visconde de Azuara,s\n",rua visconde de azuara s n,Ibura,ibura,point,-8.122874,-34.939416,-34.939416;-8.122874;-34.939416;-8.122874,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000112,recife,S14AREF_0012,river_line,"Rua Rio Espera,409",rua rio espera,Ibura,ibura,point,-8.122993,-34.939062,-34.939062;-8.122993;-34.939062;-8.122993,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000113,recife,S14AREF_0012,river_line,"Travessa Rio Espera,04",travessa rio espera,Ibura,ibura,point,-8.122885,-34.939125,-34.939125;-8.122885;-34.939125;-8.122885,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000114,recife,S14AREF_0012,river_line,"Travessa Rio Espera,110",travessa rio espera,Ibura,ibura,point,-8.122866,-34.939134,-34.939134;-8.122866;-34.939134;-8.122866,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000115,recife,S14AREF_0012,river_line,"Rua Rio Espera,128",rua rio espera,Ibura,ibura,point,-8.123083,-34.939126,-34.939126;-8.123083;-34.939126;-8.123083,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000116,recife,S14AREF_0012,river_line,"Rua Rio Espera,124",rua rio espera,Ibura,ibura,point,-8.122867,-34.939016,-34.939016;-8.122867;-34.939016;-8.122867,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000117,recife,S14AREF_0012,river_line,"Rua Rio Espera,640-A",rua rio espera a,Ibura,ibura,point,-8.122831,-34.939007,-34.939007;-8.122831;-34.939007;-8.122831,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000118,recife,S14AREF_0012,river_line,"Rua Rio Espera,638",rua rio espera,Ibura,ibura,point,-8.122696,-34.938961,-34.938961;-8.122696;-34.938961;-8.122696,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000119,recife,S14AREF_0012,river_line,"Rua Rio Espera,633-a,b",rua rio espera a b,Ibura,ibura,point,-8.122569,-34.938852,-34.938852;-8.122569;-34.938852;-8.122569,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000120,recife,S14AREF_0012,river_line,"Rua Rio Espera,617",rua rio espera,Ibura,ibura,point,-8.122227,-34.938596,-34.938596;-8.122227;-34.938596;-8.122227,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000121,recife,S14AREF_0012,address_point,"Rua Cândido Mendes,16",rua candido mendes,Ibura,ibura,point,-8.121167,-34.939199,-34.939199;-8.121167;-34.939199;-8.121167,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000122,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº38,flor de maria,Ibura,ibura,point,-8.131105,-34.953663,-34.953663;-8.131105;-34.953663;-8.131105,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000123,recife,S14AREF_0012,address_point,FLOR DE MARIA NºS/N,flor de maria nos n,Ibura,ibura,point,-8.131123,-34.953599,-34.953599;-8.131123;-34.953599;-8.131123,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000124,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº42,flor de maria,Ibura,ibura,point,-8.130889,-34.953544,-34.953544;-8.130889;-34.953544;-8.130889,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000125,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº60 A,flor de maria a,Ibura,ibura,point,-8.130889,-34.953498,-34.953498;-8.130889;-34.953498;-8.130889,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000126,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº70 A,flor de maria a,Ibura,ibura,point,-8.130744,-34.953479,-34.953479;-8.130744;-34.953479;-8.130744,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000127,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº88,flor de maria,Ibura,ibura,point,-8.130564,-34.953406,-34.953406;-8.130564;-34.953406;-8.130564,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000128,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº 90,flor de maria,Ibura,ibura,point,-8.130528,-34.953415,-34.953415;-8.130528;-34.953415;-8.130528,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000129,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº90 A,flor de maria a,Ibura,ibura,point,-8.130538,-34.953252,-34.953252;-8.130538;-34.953252;-8.130538,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000130,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº 23,flor de maria,Ibura,ibura,point,-8.13052,-34.953233,-34.953233;-8.13052;-34.953233;-8.13052,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000131,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº90 B,flor de maria b,Ibura,ibura,point,-8.130447,-34.953369,-34.953369;-8.130447;-34.953369;-8.130447,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000132,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº101 A,flor de maria a,Ibura,ibura,point,-8.130302,-34.953377,-34.953377;-8.130302;-34.953377;-8.130302,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000133,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº 140C,flor de maria,Ibura,ibura,point,-8.130085,-34.953295,-34.953295;-8.130085;-34.953295;-8.130085,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000134,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº 103 A,flor de maria a,Ibura,ibura,point,-8.129995,-34.953176,-34.953176;-8.129995;-34.953176;-8.129995,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000135,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº140D,flor de maria,Ibura,ibura,point,-8.129959,-34.95314,-34.95314;-8.129959;-34.95314;-8.129959,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000136,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº140A,flor de maria,Ibura,ibura,point,-8.129996,-34.952968,-34.952968;-8.129996;-34.952968;-8.129996,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000137,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº25,flor de maria,Ibura,ibura,point,-8.130096,-34.952977,-34.952977;-8.130096;-34.952977;-8.130096,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000138,recife,S14AREF_0012,address_point,FLOR DE MARIA Nº23,flor de maria,Ibura,ibura,point,-8.130195,-34.953041,-34.953041;-8.130195;-34.953041;-8.130195,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000139,recife,S14AREF_0012,address_point,PERSEGUEIROS Nº240,persegueiros,Ibura,ibura,point,-8.130778,-34.954024,-34.954024;-8.130778;-34.954024;-8.130778,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000140,recife,S14AREF_0012,address_point,PERSEGUEIROS Nº43,persegueiros,Ibura,ibura,point,-8.131129,-34.954334,-34.954334;-8.131129;-34.954334;-8.131129,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000141,recife,S14AREF_0012,address_point,CANDIDO MENDES Nº16,candido mendes,Ibura,ibura,point,-8.121166,-34.93929,-34.93929;-8.121166;-34.93929;-8.121166,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000142,recife,S14AREF_0012,address_point,CANDIDO MENDES Nº11,candido mendes,Ibura,ibura,point,-8.121583,-34.938992,-34.938992;-8.121583;-34.938992;-8.121583,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000143,recife,S14AREF_0012,address_point,AFONSO CUNHA Nº51,afonso cunha,Ibura,ibura,point,-8.123472,-34.943047,-34.943047;-8.123472;-34.943047;-8.123472,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000144,recife,S14AREF_0012,river_line,RIO ESPERA Nº127,rio espera,Ibura,ibura,point,-8.123002,-34.939053,-34.939053;-8.123002;-34.939053;-8.123002,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000145,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 84",rua sao jose do egito,Jordão,jordao,point,-8.1353,-34.938559,-34.938559;-8.1353;-34.938559;-8.1353,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000146,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Q-Z-Nº19",rua sao jose do egito q z,Jordão,jordao,point,-8.135417,-34.938551,-34.938551;-8.135417;-34.938551;-8.135417,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000147,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº18",rua sao jose do egito,Jordão,jordao,point,-8.135472,-34.938524,-34.938524;-8.135472;-34.938524;-8.135472,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000148,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 17",rua sao jose do egito,Jordão,jordao,point,-8.135544,-34.938524,-34.938524;-8.135544;-34.938524;-8.135544,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000149,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 16",rua sao jose do egito,Jordão,jordao,point,-8.135607,-34.938515,-34.938515;-8.135607;-34.938515;-8.135607,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000150,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 15",rua sao jose do egito,Jordão,jordao,point,-8.135689,-34.938525,-34.938525;-8.135689;-34.938525;-8.135689,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000151,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO,Q-Z-24 Nº 14",rua sao jose do egito q z,Jordão,jordao,point,-8.135716,-34.938525,-34.938525;-8.135716;-34.938525;-8.135716,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000152,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 13",rua sao jose do egito,Jordão,jordao,point,-8.135834,-34.938489,-34.938489;-8.135834;-34.938489;-8.135834,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000153,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 12",rua sao jose do egito,Jordão,jordao,point,-8.13587,-34.938498,-34.938498;-8.13587;-34.938498;-8.13587,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000154,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 11",rua sao jose do egito,Jordão,jordao,point,-8.135987,-34.938454,-34.938454;-8.135987;-34.938454;-8.135987,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000155,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 10",rua sao jose do egito,Jordão,jordao,point,-8.136051,-34.938481,-34.938481;-8.136051;-34.938481;-8.136051,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000156,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO, Nº 09",rua sao jose do egito,Jordão,jordao,point,-8.136132,-34.938463,-34.938463;-8.136132;-34.938463;-8.136132,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
S14AFEAT_000157,recife,S14AREF_0012,address_point,"RUA SÃO JOSÉ DO EGITO,Q-24 Nº 08",rua sao jose do egito q,Jordão,jordao,point,-8.136186,-34.9385,-34.9385;-8.136186;-34.9385;-8.136186,,datasets/suscetibilidade/observed_event_sources_susc13c_live/ckan/coordenadas-geograficas-da-regiao-sul.geojson,EPSG:4326,medium,medium,true
