event_id,source_lineage,region,municipality,event_type,event_date,event_period_start,event_period_end,source_institution,source_title,source_url,local_file_path,evidence_level,georeferencing_status,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,spatial_precision,temporal_precision,is_observed_event,source_confidence,geocoding_confidence,priority_rank,duplicate_group_id,duplicate_candidate,preferred_record,requires_manual_review,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,consolidation_notes
SUSC14A_00232,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, %$<!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00233,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, @}>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00234,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00235,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00236,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00237,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00238,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00239,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00240,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00241,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00242,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, @}>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00243,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, %$<!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00244,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ^[{",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00245,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00246,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00247,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00248,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00249,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00250,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00251,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00252,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00253,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, {})!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00254,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00255,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00256,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00257,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00258,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00259,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00260,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00261,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00262,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00263,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, @}>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00264,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, %$<!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00265,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ^[{",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00266,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00267,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00268,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00269,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00270,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00271,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00272,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00273,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00274,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00275,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, {})!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00276,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00277,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00278,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00279,susc_14a_geocoded,recife,Recife,urban_flooding,2019-08-27,,,Defesa Civil Recife (atendimentos),"Identificacao de Setor de Risco (Alagado) Identificacao de Setor de Risco (Alagado) ""Rua Emilia | """"#*9""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00009,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00280,susc_14a_geocoded,recife,Recife,urban_flooding,2019-08-27,,,Defesa Civil Recife (atendimentos),"Identificacao de Setor de Risco (Alagado) Identificacao de Setor de Risco (Alagado) ""Rua Angico | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00009,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00281,susc_14a_geocoded,recife,Recife,urban_flooding,2019-08-27,,,Defesa Civil Recife (atendimentos),"Identificacao de Setor de Risco (Alagado) Identificacao de Setor de Risco (Alagado) ""Rua Santa Maria | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00009,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00282,susc_14a_geocoded,recife,Recife,urban_flooding,2019-10-07,,,Defesa Civil Recife (atendimentos),"monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Travessa Emilia | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00015,false,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00283,susc_14a_geocoded,recife,Recife,urban_flooding,2019-10-02,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Cadastro de Identificacao Social ""Rua Guti | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00014,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00284,susc_14a_geocoded,recife,Recife,urban_flooding,2019-10-02,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Cadastro de Identificacao Social ""Travessa da Rua Emilia | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00014,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00285,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Setor Alagado Identificacao de Setor de Risco (Alagado) ""Rua Guti | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00286,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Setor Alagado Identificacao de Setor de Risco (Alagado) ""Rua Angico | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00287,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Setor Alagado Identificacao de Setor de Risco (Alagado) ""Rua Emilia Vila das Criancas | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00288,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Setor Alagado Identificacao de Setor de Risco (Alagado) ""Rua Prata Vila das Criancas | ?_$.""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00289,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Setor Alagado Identificacao de Setor de Risco (Alagado) ""Travessa Maria Emilia Cavalcanti | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00290,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-24,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Rio Una | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00012,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00291,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-24,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Pe Feijo | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00012,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00292,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-24,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Santa Luzia | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00012,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
