risk_area_id,source_file,feature_index,geometry_type,crs,area_m2,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,attributes_summary,geometry_hash,allowed_use,blocking_reason,notes
V2BC_RISK_fa6d09ce10f4,raw/recife_defesa_civil_risk_areas_geojson.geojson,305,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901531715697,-8.13584014422365,-34.93901531715697,-8.13584014422365,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 681; Latitude=-8.13584; Localidade=Jordão Alto; Longitude=-34.939015; Regional=SUL",6bc365088418221ad12e41115c5086cd481617bebf72f4700ff9b6e3fafde8a5,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_fca490f37d60,raw/recife_defesa_civil_risk_areas_geojson.geojson,306,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.939006592619954,-8.13591250978835,-34.939006592619954,-8.13591250978835,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.135913; Localidade=Jordão Alto; Longitude=-34.939007; Regional=SUL",94088939e31718754988cbb932e16b75c9fdd92131e63b076ed67a0030a022a8,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_44021e974d07,raw/recife_defesa_civil_risk_areas_geojson.geojson,307,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93900698382998,-8.135993872320094,-34.93900698382998,-8.135993872320094,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 681A; Latitude=-8.135994; Localidade=Jordão Alto; Longitude=-34.939007; Regional=SUL",2b49d7fa321a85239a4151a955b09047818ee830ff03da438bc1063dd3ac5017,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_84277259baa3,raw/recife_defesa_civil_risk_areas_geojson.geojson,308,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93899838969945,-8.136093358729118,-34.93899838969945,-8.136093358729118,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 687; Latitude=-8.136093; Localidade=Jordão Alto; Longitude=-34.938998; Regional=SUL",0f40112fbadbe40cdf0c990fbd2ea72a2421afd7d4e40f768fa636b64aed4e79,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_69be94bc7ded,raw/recife_defesa_civil_risk_areas_geojson.geojson,309,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901679507607,-8.136147513785723,-34.93901679507607,-8.136147513785723,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 691; Latitude=-8.136148; Localidade=Jordão Alto; Longitude=-34.939017; Regional=SUL",c797d5f85ee642aeb652ebc0543ddcaac0d15d0282cb3f845da0322cc0a46699,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_f239f875c7b1,raw/recife_defesa_civil_risk_areas_geojson.geojson,310,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93904422927308,-8.136192585242684,-34.93904422927308,-8.136192585242684,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 695B; Latitude=-8.136193; Localidade=Jordão Alto; Longitude=-34.939044; Regional=SUL",45f88f5cd4db291ffae2f9c831f52e1fa895b02a61f434f9a3ac5344297c3ee3,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_7bd6d5241d70,raw/recife_defesa_civil_risk_areas_geojson.geojson,311,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93910821344495,-8.136291725108661,-34.93910821344495,-8.136291725108661,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 692; Latitude=-8.136292; Localidade=Jordão Alto; Longitude=-34.939108; Regional=SUL",ea4ff63672fcb117f5095bd4077d564ca60fb37994d1c9db2554cf823f2d51c7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_7b30663c546c,raw/recife_defesa_civil_risk_areas_geojson.geojson,312,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938999519893464,-8.136328406041175,-34.938999519893464,-8.136328406041175,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136328; Localidade=Jordão Alto; Longitude=-34.939; Regional=SUL",443bfb8c31ffdef244750cd511e142b4a01af3280f4ba7abb3405ec16a5c0518,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_adc96f5cc83c,raw/recife_defesa_civil_risk_areas_geojson.geojson,313,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901788181811,-8.13637352081353,-34.93901788181811,-8.13637352081353,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 697; Latitude=-8.136374; Localidade=Jordão Alto; Longitude=-34.939018; Regional=SUL",b9fb0536db988f5b1eb3dfb0af4a8d711f03db6470650b3edcfe1c37a6ee37e7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_57bed935e4ea,raw/recife_defesa_civil_risk_areas_geojson.geojson,314,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93896336115212,-8.136355700148838,-34.93896336115212,-8.136355700148838,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136356; Localidade=Jordão Alto; Longitude=-34.938963; Regional=SUL",e29161f9f1d53e8f0fbab5f65a93c355a8e3a16685aa675afc6740c9587fba74,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_e417bbb216c4,raw/recife_defesa_civil_risk_areas_geojson.geojson,315,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93895437580204,-8.136373824027178,-34.93895437580204,-8.136373824027178,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 701; Latitude=-8.136374; Localidade=Jordão Alto; Longitude=-34.938954; Regional=SUL",76dcb7df3b2765a327ebc4353439120abb4fe3f6186505c7e5edc6b4e1b8d4eb,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_27561be9be52,raw/recife_defesa_civil_risk_areas_geojson.geojson,316,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93893627469407,-8.136382950939323,-34.93893627469407,-8.136382950939323,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136383; Localidade=Jordão Alto; Longitude=-34.938936; Regional=SUL",27d283e7e1ce012ec642e28e184d11cc2723ecd1f19f17491d9833230a26afc2,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_ec36555739d1,raw/recife_defesa_civil_risk_areas_geojson.geojson,317,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93887324681462,-8.136482697240488,-34.93887324681462,-8.136482697240488,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 705; Latitude=-8.136483; Localidade=Jordão Alto; Longitude=-34.938873; Regional=SUL",7faace7088e1dae9f556dee2a6420e5d722f0c1f7ed1354a15bf6630bbe82fbf,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_156efa48ffb9,raw/recife_defesa_civil_risk_areas_geojson.geojson,318,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938764161992715,-8.136438015585483,-34.938764161992715,-8.136438015585483,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 705A; Latitude=-8.136438; Localidade=Jordão Alto; Longitude=-34.938764; Regional=SUL",2f219f6d47fa8add00bb567fd63ec6fa0b6a1f5357aad197fb59a6fa998af65b,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_70db2b55c209,raw/recife_defesa_civil_risk_areas_geojson.geojson,319,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93876450971406,-8.136510337844504,-34.93876450971406,-8.136510337844504,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 710; Latitude=-8.13651; Localidade=Jordão Alto; Longitude=-34.938765; Regional=SUL",49dad5dfd9602ca706f1c71e4450d167a332e2856806298a97273552e6406f70,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_792e7ddfb90c,raw/recife_defesa_civil_risk_areas_geojson.geojson,320,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938763988133246,-8.13640185445587,-34.938763988133246,-8.13640185445587,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136402; Localidade=Jordão Alto; Longitude=-34.938764; Regional=SUL",e1e77966588d7e999276766ce9a4a18c1dac2b6f75b0a40eb6757f2673ee596f,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_332e8c7515ad,raw/recife_defesa_civil_risk_areas_geojson.geojson,321,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938763727345524,-8.136347612761327,-34.938763727345524,-8.136347612761327,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 60; Latitude=-8.136348; Localidade=Jordão Alto; Longitude=-34.938764; Regional=SUL",eb4f728b935b2e0f0ce26c06297318ddeabe039361173312ea0ba0e34b72ffc4,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_ee87b8f75663,raw/recife_defesa_civil_risk_areas_geojson.geojson,322,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93877245191834,-8.136275247190852,-34.93877245191834,-8.136275247190852,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 70; Latitude=-8.136275; Localidade=Jordão Alto; Longitude=-34.938772; Regional=SUL",202e092b92b31faa0b3de8a392013fb8177b278a4bb1dff68a0a55aeeefa85b7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_bb12ab7369ac,raw/recife_defesa_civil_risk_areas_geojson.geojson,323,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93879033570496,-8.136220918874535,-34.93879033570496,-8.136220918874535,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136221; Localidade=Jordão Alto; Longitude=-34.93879; Regional=SUL",1209afed76fa1d8632aa32f0fc1e4f267ea03b568b75beef3e591920cf2bfc6d,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_92aa4a8ccfa8,raw/recife_defesa_civil_risk_areas_geojson.geojson,324,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.939231704147836,-8.135558855941412,-34.939231704147836,-8.135558855941412,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 23; Latitude=-8.135559; Localidade=Jordão Alto; Longitude=-34.939232; Regional=SUL",a62905cdcb18318f7085a1fdd69242884a764fc199af91846b6bf8a638c154d6,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d42b1bbf3e3c,raw/recife_defesa_civil_risk_areas_geojson.geojson,325,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93921321185038,-8.135486620332745,-34.93921321185038,-8.135486620332745,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 25; Latitude=-8.135487; Localidade=Jordão Alto; Longitude=-34.939213; Regional=SUL",9a5a7873ba964ac0c5c5c873bacd3a858c063176bb778a0ba77fa91f53b531f8,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_2bdcad0500ca,raw/recife_defesa_civil_risk_areas_geojson.geojson,326,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93915869131124,-8.135468799667407,-34.93915869131124,-8.135468799667407,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 20B; Latitude=-8.135469; Localidade=Jordão Alto; Longitude=-34.939159; Regional=SUL",ba376723779fdffd30e2f6c12397fef01da3fd5806aad34122332c028b1c433d,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_bde617b37d64,raw/recife_defesa_civil_risk_areas_geojson.geojson,327,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.9391221849058,-8.135423771522465,-34.9391221849058,-8.135423771522465,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 350; Latitude=-8.135424; Localidade=Jordão Alto; Longitude=-34.939122; Regional=SUL",d752cdede954177fc306758ce8d4e84fcef53cd958b536814cf6395dfe12c24a,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_bda9cd50227f,raw/recife_defesa_civil_risk_areas_geojson.geojson,328,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93911302570536,-8.13540573427467,-34.93911302570536,-8.13540573427467,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 201; Latitude=-8.135406; Localidade=Jordão Alto; Longitude=-34.939113; Regional=SUL",4cd145fffb9a3e0364ee677e4762d886f6edcac1b8b5b675d07159111e77eed2,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_178dd6e2c352,raw/recife_defesa_civil_risk_areas_geojson.geojson,329,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93900381079859,-8.135333931774895,-34.93900381079859,-8.135333931774895,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 06; Latitude=-8.135334; Localidade=Jordão Alto; Longitude=-34.939004; Regional=SUL",1957d5adf05f9f343d82ba9acecfae4341e16dd9a72343ce71d1f78e6e512c41,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_7019f5f98c51,raw/recife_defesa_civil_risk_areas_geojson.geojson,330,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938930971905215,-8.135280036565499,-34.938930971905215,-8.135280036565499,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 02; Latitude=-8.13528; Localidade=Jordão Alto; Longitude=-34.938931; Regional=SUL",d43aa72d8b637edb603d60c3ad351787d0dad07ce084aba161109c49bc5ed6a6,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_35581d2c72a1,raw/recife_defesa_civil_risk_areas_geojson.geojson,331,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93891261006815,-8.135234921772945,-34.93891261006815,-8.135234921772945,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 8A; Latitude=-8.135235; Localidade=Jordão Alto; Longitude=-34.938913; Regional=SUL",00e8d058a7c2a43af0cdb379b4f79bd9ba6e825455b12b42e109fe3540848bd7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_f2089994c234,raw/recife_defesa_civil_risk_areas_geojson.geojson,332,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93882171359907,-8.135199193718064,-34.93882171359907,-8.135199193718064,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 8F; Latitude=-8.135199; Localidade=Jordão Alto; Longitude=-34.938822; Regional=SUL",bf8f76af40c8180c9333aa9e1974585e7d8542517b0cdcd4ed0dce6b84a25429,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_821c92707b38,raw/recife_defesa_civil_risk_areas_geojson.geojson,333,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93890445050948,-8.135424811006239,-34.93890445050948,-8.135424811006239,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 685 AB; Latitude=-8.135425; Localidade=Jordão Alto; Longitude=-34.938904; Regional=SUL",7a80d6557f7335fa4acc3a9546c0e4d207fdc922cb46f6b45d1fb0f6529f5597,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_facb4fc05e96,raw/recife_defesa_civil_risk_areas_geojson.geojson,334,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938913783554455,-8.135479009388913,-34.938913783554455,-8.135479009388913,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 686; Latitude=-8.135479; Localidade=Jordão Alto; Longitude=-34.938914; Regional=SUL",2861c33585443c3534aa72bca8ba1ec933b0a0bf14daccea269e6c0a54eac20d,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_21a475877a4d,raw/recife_defesa_civil_risk_areas_geojson.geojson,335,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93888669713717,-8.13550626016414,-34.93888669713717,-8.13550626016414,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 687; Latitude=-8.135506; Localidade=Jordão Alto; Longitude=-34.938887; Regional=SUL",5475911137febca809974240d99bb68f295e3e7ff17a0ad7208229515e04ca6b,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_859a929d170a,raw/recife_defesa_civil_risk_areas_geojson.geojson,336,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938887392546285,-8.135650904677984,-34.938887392546285,-8.135650904677984,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 688; Latitude=-8.135651; Localidade=Jordão Alto; Longitude=-34.938887; Regional=SUL",2f1664b3390e808d7dda842e54038ce10a8b800f3a928908ec7499591662150f,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_a2a5a14fc17e,raw/recife_defesa_civil_risk_areas_geojson.geojson,337,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938896117110765,-8.135578539111277,-34.938896117110765,-8.135578539111277,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 689; Latitude=-8.135579; Localidade=Jordão Alto; Longitude=-34.938896; Regional=SUL",efa13d04be528721fb2d7704879ba2c21d8a9bcc1c29ef129e62a94261804f7c,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_c668ee5376d0,raw/recife_defesa_civil_risk_areas_geojson.geojson,338,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93890123441177,-8.134755830119968,-34.93890123441177,-8.134755830119968,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=AV. DONA CARENTINA, Nº 683; Latitude=-8.134756; Localidade=Jordão Alto; Longitude=-34.938901; Regional=SUL",1d0a58c27c9e7fbd5adabd2b191b00c5a16ce647d0c868c866de00ccdaeed1dc,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_25e8e7521fe2,raw/recife_defesa_civil_risk_areas_geojson.geojson,339,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93899660753899,-8.13572270719273,-34.93899660753899,-8.13572270719273,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, S/N; Latitude=-8.135723; Localidade=Jordão Alto; Longitude=-34.938997; Regional=SUL",3af54932e33bca17d4408f48de09bd9f7ff6a3aba3029a2f913a3afddec270d4,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_36b0e1a4a89d,raw/recife_defesa_civil_risk_areas_geojson.geojson,340,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901531715697,-8.13584014422365,-34.93901531715697,-8.13584014422365,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 681; Latitude=-8.13584; Localidade=Jordão Alto; Longitude=-34.939015; Regional=SUL",6bc365088418221ad12e41115c5086cd481617bebf72f4700ff9b6e3fafde8a5,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_ff23751724bb,raw/recife_defesa_civil_risk_areas_geojson.geojson,341,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.939006592619954,-8.13591250978835,-34.939006592619954,-8.13591250978835,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.135913; Localidade=Jordão Alto; Longitude=-34.939007; Regional=SUL",94088939e31718754988cbb932e16b75c9fdd92131e63b076ed67a0030a022a8,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_64afbbf1cef1,raw/recife_defesa_civil_risk_areas_geojson.geojson,342,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93900698382998,-8.135993872320094,-34.93900698382998,-8.135993872320094,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 681A; Latitude=-8.135994; Localidade=Jordão Alto; Longitude=-34.939007; Regional=SUL",2b49d7fa321a85239a4151a955b09047818ee830ff03da438bc1063dd3ac5017,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_b4de01cbf85e,raw/recife_defesa_civil_risk_areas_geojson.geojson,343,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93899838969945,-8.136093358729118,-34.93899838969945,-8.136093358729118,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 687; Latitude=-8.136093; Localidade=Jordão Alto; Longitude=-34.938998; Regional=SUL",0f40112fbadbe40cdf0c990fbd2ea72a2421afd7d4e40f768fa636b64aed4e79,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_366397de7ba9,raw/recife_defesa_civil_risk_areas_geojson.geojson,344,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901679507607,-8.136147513785723,-34.93901679507607,-8.136147513785723,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 691; Latitude=-8.136148; Localidade=Jordão Alto; Longitude=-34.939017; Regional=SUL",c797d5f85ee642aeb652ebc0543ddcaac0d15d0282cb3f845da0322cc0a46699,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_130525196845,raw/recife_defesa_civil_risk_areas_geojson.geojson,345,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93904422927308,-8.136192585242684,-34.93904422927308,-8.136192585242684,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 695B; Latitude=-8.136193; Localidade=Jordão Alto; Longitude=-34.939044; Regional=SUL",45f88f5cd4db291ffae2f9c831f52e1fa895b02a61f434f9a3ac5344297c3ee3,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_371fa0fa48e4,raw/recife_defesa_civil_risk_areas_geojson.geojson,346,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93910821344495,-8.136291725108661,-34.93910821344495,-8.136291725108661,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº 692; Latitude=-8.136292; Localidade=Jordão Alto; Longitude=-34.939108; Regional=SUL",ea4ff63672fcb117f5095bd4077d564ca60fb37994d1c9db2554cf823f2d51c7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_ad175aca70dd,raw/recife_defesa_civil_risk_areas_geojson.geojson,347,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938999519893464,-8.136328406041175,-34.938999519893464,-8.136328406041175,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=2ª TRAV. DONA CARENTINA, Nº S/N; Latitude=-8.136328; Localidade=Jordão Alto; Longitude=-34.939; Regional=SUL",443bfb8c31ffdef244750cd511e142b4a01af3280f4ba7abb3405ec16a5c0518,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
